rsi1,rsi2,rsi3,rsi4,rsi5,rsi6,stoch1,stoch2,stoch3,stoch4,stoch5,stoch6,ema20Slope1,ema20Slope2,ema20Slope3,ema20Slope4,ema20Slope5,ema20Slope6,ema50Slope1,ema50Slope2,ema50Slope3,ema50Slope4,ema50Slope5,ema50Slope6,ema100Slope1,ema100Slope2,ema100Slope3,ema100Slope4,ema100Slope5,ema100Slope6,ema200Slope1,ema200Slope2,ema200Slope3,ema200Slope4,ema200Slope5,ema200Slope6,std1,std2,std3,std4,std5,std6,mom1,mom2,mom3,mom4,mom5,mom6,BB_up_percen1,BB_up_percen2,BB_up_percen3,BB_up_percen4,BB_up_percen5,BB_up_percen6,cci1,cci2,cci3,cci4,cci5,cci6,force1,force2,force3,force4,force5,force6,macd1,macd2,macd3,macd4,macd5,macd6,bearsPower1,bearsPower2,bearsPower3,bearsPower4,bearsPower5,bearsPower6,bullsPower1,bullsPower2,bullsPower3,bullsPower4,bullsPower5,bullsPower6,WPR1,WPR2,WPR3,WPR4,WPR5,WPR6,close1,close2,close3,close4,close5,close6,hour,dayOfWeek,tipo
56.43,65.92,67.51,59.21,53.56,52.13,66.3,79.11,68.27,50.8,34.1,28.83,0.00027,0.00069,0.00083,0.00037,0.00012,0.00007,0.00016,0.00032,0.00036,0.00016,0.00006,0.00003,0.00008,0.00016,0.00018,0.00007,0.00002,0.00001,-1.08719,0.00008,0.00009,0.00003,0.00001,0,0.00401,0.00395,0.00342,0.00258,0.00235,0.00231,100.76,101.22,101.18,100.75,100.2,100.31,0.76,1.04,1.21,0.94,0.71,0.65,93.95,188.06,197.57,84.71,47.78,23.66,12.95,48.03,41.21,20.72,6.94,1.74,0.00175,0.00175,0.00135,0.00075,0.00051,0.00047,0.0007,0.00342,0.00035,-0.00139,-0.00012,-0.00136,0.00631,0.00875,0.00982,0.00429,0.00198,0.00109,-44.33,-18.52,-15.35,-27.48,-46.71,-51.19,1.0913,1.0913,1.0913,1.0913,1.0913,1.0913,0,1,1
53.16,56.43,65.92,67.51,59.21,53.56,49.51,66.3,79.11,68.27,50.8,34.1,0.0001,0.00027,0.00069,0.00083,0.00037,0.00012,0.00009,0.00016,0.00032,0.00036,0.00016,0.00006,0.00005,0.00008,0.00016,0.00018,0.00007,0.00002,-1.08723,0.00004,0.00008,0.00009,0.00003,0.00001,0.0039,0.00401,0.00395,0.00342,0.00258,0.00235,100.45,100.76,101.22,101.18,100.75,100.2,0.64,0.76,1.04,1.21,0.94,0.71,30.6,93.95,188.06,197.57,84.71,47.78,3.32,12.95,48.03,41.21,20.72,6.94,0.0016,0.00175,0.00175,0.00135,0.00075,0.00051,-0.00045,0.0007,0.00342,0.00035,-0.00139,-0.00012,0.00292,0.00631,0.00875,0.00982,0.00429,0.00198,-57.39,-44.33,-18.52,-15.35,-27.48,-46.71,1.0898,1.0898,1.0898,1.0898,1.0898,1.0898,4,1,0
52.64,53.16,56.43,65.92,67.51,59.21,28.76,49.51,66.3,79.11,68.27,50.8,0.00007,0.0001,0.00027,0.00069,0.00083,0.00037,0.00008,0.00009,0.00016,0.00032,0.00036,0.00016,0.00005,0.00005,0.00008,0.00016,0.00018,0.00007,-1.08725,0.00003,0.00004,0.00008,0.00009,0.00003,0.00385,0.0039,0.00401,0.00395,0.00342,0.00258,100.18,100.45,100.76,101.22,101.18,100.75,0.61,0.64,0.76,1.04,1.21,0.94,-2.82,30.6,93.95,188.06,197.57,84.71,2.06,3.32,12.95,48.03,41.21,20.72,0.00145,0.0016,0.00175,0.00175,0.00135,0.00075,-0.0011,-0.00045,0.0007,0.00342,0.00035,-0.00139,0.00108,0.00292,0.00631,0.00875,0.00982,0.00429,-58.99,-57.39,-44.33,-18.52,-15.35,-27.48,1.0896,1.0896,1.0896,1.0896,1.0896,1.0896,8,1,0
53.34,52.64,53.16,56.43,65.92,67.51,21.75,28.76,49.51,66.3,79.11,68.27,0.00009,0.00007,0.0001,0.00027,0.00069,0.00083,0.00009,0.00008,0.00009,0.00016,0.00032,0.00036,0.00005,0.00005,0.00005,0.00008,0.00016,0.00018,-1.08728,0.00002,0.00003,0.00004,0.00008,0.00009,0.00359,0.00385,0.0039,0.00401,0.00395,0.00342,100.17,100.18,100.45,100.76,101.22,101.18,0.62,0.61,0.64,0.76,1.04,1.21,-14.96,-2.82,30.6,93.95,188.06,197.57,5.46,2.06,3.32,12.95,48.03,41.21,0.00135,0.00145,0.0016,0.00175,0.00175,0.00135,-0.00239,-0.0011,-0.00045,0.0007,0.00342,0.00035,0.00111,0.00108,0.00292,0.00631,0.00875,0.00982,-56.72,-58.99,-57.39,-44.33,-18.52,-15.35,1.0899,1.0899,1.0899,1.0899,1.0899,1.0899,12,1,0
51.9,53.34,52.64,53.16,56.43,65.92,18.24,21.75,28.76,49.51,66.3,79.11,0.00003,0.00009,0.00007,0.0001,0.00027,0.00069,0.00006,0.00009,0.00008,0.00009,0.00016,0.00032,0.00004,0.00005,0.00005,0.00005,0.00008,0.00016,-1.0873,0.00003,0.00002,0.00003,0.00004,0.00008,0.00332,0.00359,0.00385,0.0039,0.00401,0.00395,100.14,100.17,100.18,100.45,100.76,101.22,0.56,0.62,0.61,0.64,0.76,1.04,-17.35,-14.96,-2.82,30.6,93.95,188.06,-1.91,5.46,2.06,3.32,12.95,48.03,0.0012,0.00135,0.00145,0.0016,0.00175,0.00175,-0.00121,-0.00239,-0.0011,-0.00045,0.0007,0.00342,0.00069,0.00111,0.00108,0.00292,0.00631,0.00875,-60.65,-56.72,-58.99,-57.39,-44.33,-18.52,1.0893,1.0893,1.0893,1.0893,1.0893,1.0893,16,1,0
51.4,51.9,53.34,52.64,53.16,56.43,26.43,18.24,21.75,28.76,49.51,66.3,0,0.00003,0.00009,0.00007,0.0001,0.00027,0.00005,0.00006,0.00009,0.00008,0.00009,0.00016,0.00003,0.00004,0.00005,0.00005,0.00005,0.00008,-1.08732,0.00002,0.00003,0.00002,0.00003,0.00004,0.00291,0.00332,0.00359,0.00385,0.0039,0.00401,99.9,100.14,100.17,100.18,100.45,100.76,0.52,0.56,0.62,0.61,0.64,0.76,-38.78,-17.35,-14.96,-2.82,30.6,93.95,-0.62,-1.91,5.46,2.06,3.32,12.95,0.00106,0.0012,0.00135,0.00145,0.0016,0.00175,-0.0028,-0.00121,-0.00239,-0.0011,-0.00045,0.0007,0.0004,0.00069,0.00111,0.00108,0.00292,0.00631,-61.98,-60.65,-56.72,-58.99,-57.39,-44.33,1.0891,1.0891,1.0891,1.0891,1.0891,1.0891,20,1,0
52.1,51.4,51.9,53.34,52.64,53.16,36.39,26.43,18.24,21.75,28.76,49.51,0.00003,0,0.00003,0.00009,0.00007,0.0001,0.00006,0.00005,0.00006,0.00009,0.00008,0.00009,0.00004,0.00003,0.00004,0.00005,0.00005,0.00005,-1.08734,0.00002,0.00002,0.00003,0.00002,0.00003,0.00258,0.00291,0.00332,0.00359,0.00385,0.0039,99.99,99.9,100.14,100.17,100.18,100.45,0.51,0.52,0.56,0.62,0.61,0.64,-15.69,-38.78,-17.35,-14.96,-2.82,30.6,1.58,-0.62,-1.91,5.46,2.06,3.32,0.00095,0.00106,0.0012,0.00135,0.00145,0.0016,-0.00102,-0.0028,-0.00121,-0.00239,-0.0011,-0.00045,0.00029,0.0004,0.00069,0.00111,0.00108,0.00292,-60.12,-61.98,-60.65,-56.72,-58.99,-57.39,1.0894,1.0894,1.0894,1.0894,1.0894,1.0894,0,2,0
49.96,52.1,51.4,51.9,53.34,52.64,47.54,36.39,26.43,18.24,21.75,28.76,-0.00005,0.00003,0,0.00003,0.00009,0.00007,0.00003,0.00006,0.00005,0.00006,0.00009,0.00008,0.00002,0.00004,0.00003,0.00004,0.00005,0.00005,-1.08736,0.00002,0.00002,0.00002,0.00003,0.00002,0.00241,0.00258,0.00291,0.00332,0.00359,0.00385,100.23,99.99,99.9,100.14,100.17,100.18,0.41,0.51,0.52,0.56,0.62,0.61,-37.71,-15.69,-38.78,-17.35,-14.96,-2.82,2.11,1.58,-0.62,-1.91,5.46,2.06,0.0008,0.00095,0.00106,0.0012,0.00135,0.00145,-0.0014,-0.00102,-0.0028,-0.00121,-0.00239,-0.0011,0.00022,0.00029,0.0004,0.00069,0.00111,0.00108,-70.96,-60.12,-61.98,-60.65,-56.72,-58.99,1.0886,1.0886,1.0886,1.0886,1.0886,1.0886,4,2,0
49.08,49.96,52.1,51.4,51.9,53.34,49.87,47.54,36.39,26.43,18.24,21.75,-0.00007,-0.00005,0.00003,0,0.00003,0.00009,0.00002,0.00003,0.00006,0.00005,0.00006,0.00009,0.00002,0.00002,0.00004,0.00003,0.00004,0.00005,-1.08737,0.00001,0.00002,0.00002,0.00002,0.00003,0.00241,0.00241,0.00258,0.00291,0.00332,0.00359,100.18,100.23,99.99,99.9,100.14,100.17,0.38,0.41,0.51,0.52,0.56,0.62,-44.3,-37.71,-15.69,-38.78,-17.35,-14.96,1.53,2.11,1.58,-0.62,-1.91,5.46,0.00065,0.0008,0.00095,0.00106,0.0012,0.00135,-0.00142,-0.0014,-0.00102,-0.0028,-0.00121,-0.00239,0.00116,0.00022,0.00029,0.0004,0.00069,0.00111,-77.71,-70.96,-60.12,-61.98,-60.65,-56.72,1.0883,1.0883,1.0883,1.0883,1.0883,1.0883,8,2,0
45.92,49.08,49.96,52.1,51.4,51.9,37.39,49.87,47.54,36.39,26.43,18.24,-0.00017,-0.00007,-0.00005,0.00003,0,0.00003,-0.00003,0.00002,0.00003,0.00006,0.00005,0.00006,-0.00001,0.00002,0.00002,0.00004,0.00003,0.00004,-1.08738,0.00001,0.00001,0.00002,0.00002,0.00002,0.00247,0.00241,0.00241,0.00258,0.00291,0.00332,100,100.18,100.23,99.99,99.9,100.14,0.26,0.38,0.41,0.51,0.52,0.56,-104.43,-44.3,-37.71,-15.69,-38.78,-17.35,-1.51,1.53,2.11,1.58,-0.62,-1.91,0.00043,0.00065,0.0008,0.00095,0.00106,0.0012,-0.0031,-0.00142,-0.0014,-0.00102,-0.0028,-0.00121,-0.00014,0.00116,0.00022,0.00029,0.0004,0.00069,-89.7,-77.71,-70.96,-60.12,-61.98,-60.65,1.0872,1.0872,1.0872,1.0872,1.0872,1.0872,12,2,0
44.26,45.92,49.08,49.96,52.1,51.4,27.14,37.39,49.87,47.54,36.39,26.43,-0.00021,-0.00017,-0.00007,-0.00005,0.00003,0,-0.00005,-0.00003,0.00002,0.00003,0.00006,0.00005,-0.00002,-0.00001,0.00002,0.00002,0.00004,0.00003,-1.08738,0,0.00001,0.00001,0.00002,0.00002,0.00257,0.00247,0.00241,0.00241,0.00258,0.00291,99.89,100,100.18,100.23,99.99,99.9,0.21,0.26,0.38,0.41,0.51,0.52,-113.58,-104.43,-44.3,-37.71,-15.69,-38.78,-9.94,-1.51,1.53,2.11,1.58,-0.62,0.0002,0.00043,0.00065,0.0008,0.00095,0.00106,-0.0027,-0.0031,-0.00142,-0.0014,-0.00102,-0.0028,-0.00035,-0.00014,0.00116,0.00022,0.00029,0.0004,-94.57,-89.7,-77.71,-70.96,-60.12,-61.98,1.0866,1.0866,1.0866,1.0866,1.0866,1.0866,16,2,0
54.37,59.88,44.26,45.92,49.08,49.96,61.76,53.58,27.14,37.39,49.87,47.54,0.00016,0.00039,-0.00021,-0.00017,-0.00007,-0.00005,0.0001,0.00019,-0.00005,-0.00003,0.00002,0.00003,0.00006,0.0001,-0.00002,-0.00001,0.00002,0.00002,-1.08743,0.00005,-0.00001,0,0.00001,0.00001,0.00259,0.0026,0.00257,0.00247,0.00241,0.00241,99.54,100.2,99.89,100,100.18,100.23,0.61,0.81,0.21,0.26,0.38,0.41,70.29,20.59,-113.58,-104.43,-44.3,-37.71,-8.52,-10.12,-9.94,-1.51,1.53,2.11,0.00059,0.00051,0.0002,0.00043,0.00065,0.0008,0.00104,-0.00286,-0.0027,-0.0031,-0.00142,-0.0014,0.00445,0.0039,-0.00035,-0.00014,0.00116,0.00022,-61.74,-45.81,-94.57,-89.7,-77.71,-70.96,1.0906,1.0906,1.0906,1.0906,1.0906,1.0906,0,3,0
62.37,57.82,54.37,59.88,44.26,45.92,77.13,77.45,61.76,53.58,27.14,37.39,0.00051,0.0003,0.00016,0.00039,-0.00021,-0.00017,0.00026,0.00016,0.0001,0.00019,-0.00005,-0.00003,0.00014,0.00009,0.00006,0.0001,-0.00002,-0.00001,-1.08751,0.00005,0.00003,0.00005,-0.00001,0,0.00261,0.00253,0.00259,0.0026,0.00257,0.00247,100.32,99.75,99.54,100.2,99.89,100,0.94,0.75,0.61,0.81,0.21,0.26,204.34,118.28,70.29,20.59,-113.58,-104.43,7.58,1.27,-8.52,-10.12,-9.94,-1.51,0.00111,0.00077,0.00059,0.00051,0.0002,0.00043,0.0014,0.00059,0.00104,-0.00286,-0.0027,-0.0031,0.00545,0.00346,0.00445,0.0039,-0.00035,-0.00014,-11.47,-36.96,-61.74,-45.81,-94.57,-89.7,1.0949,1.0949,1.0949,1.0949,1.0949,1.0949,8,3,1
55.85,62.37,57.82,54.37,59.88,44.26,72.8,77.13,77.45,61.76,53.58,27.14,0.00022,0.00051,0.0003,0.00016,0.00039,-0.00021,0.00015,0.00026,0.00016,0.0001,0.00019,-0.00005,0.00009,0.00014,0.00009,0.00006,0.0001,-0.00002,-1.08758,0.00007,0.00005,0.00003,0.00005,-0.00001,0.00254,0.00261,0.00253,0.00259,0.0026,0.00257,100.23,100.32,99.75,99.54,100.2,99.89,0.68,0.94,0.75,0.61,0.81,0.21,144.57,204.34,118.28,70.29,20.59,-113.58,8.5,7.58,1.27,-8.52,-10.12,-9.94,0.00116,0.00111,0.00077,0.00059,0.00051,0.0002,0.00085,0.0014,0.00059,0.00104,-0.00286,-0.0027,0.00675,0.00545,0.00346,0.00445,0.0039,-0.00035,-44.94,-11.47,-36.96,-61.74,-45.81,-94.57,1.0923,1.0923,1.0923,1.0923,1.0923,1.0923,12,3,1
54.42,55.85,62.37,57.82,54.37,59.88,58.79,72.8,77.13,77.45,61.76,53.58,0.00015,0.00022,0.00051,0.0003,0.00016,0.00039,0.00012,0.00015,0.00026,0.00016,0.0001,0.00019,0.00007,0.00009,0.00014,0.00009,0.00006,0.0001,-1.08763,0.00005,0.00007,0.00005,0.00003,0.00005,0.00248,0.00254,0.00261,0.00253,0.00259,0.0026,100.2,100.23,100.32,99.75,99.54,100.2,0.6,0.68,0.94,0.75,0.61,0.81,48.92,144.57,204.34,118.28,70.29,20.59,5.5,8.5,7.58,1.27,-8.52,-10.12,0.00114,0.00116,0.00111,0.00077,0.00059,0.00051,-0.00181,0.00085,0.0014,0.00059,0.00104,-0.00286,0.00285,0.00675,0.00545,0.00346,0.00445,0.0039,-50,-44.94,-11.47,-36.96,-61.74,-45.81,1.0917,1.0917,1.0917,1.0917,1.0917,1.0917,16,3,1
55.44,54.42,55.85,62.37,57.82,54.37,42.24,58.79,72.8,77.13,77.45,61.76,0.00018,0.00015,0.00022,0.00051,0.0003,0.00016,0.00013,0.00012,0.00015,0.00026,0.00016,0.0001,0.00008,0.00007,0.00009,0.00014,0.00009,0.00006,-1.08767,0.00004,0.00005,0.00007,0.00005,0.00003,0.00249,0.00248,0.00254,0.00261,0.00253,0.00259,100.21,100.2,100.23,100.32,99.75,99.54,0.64,0.6,0.68,0.94,0.75,0.61,41.72,48.92,144.57,204.34,118.28,70.29,10.77,5.5,8.5,7.58,1.27,-8.52,0.00115,0.00114,0.00116,0.00111,0.00077,0.00059,-0.00235,-0.00181,0.00085,0.0014,0.00059,0.00104,0.00247,0.00285,0.00675,0.00545,0.00346,0.00445,-45.8,-50,-44.94,-11.47,-36.96,-61.74,1.0922,1.0922,1.0922,1.0922,1.0922,1.0922,20,3,1
47.5,55.44,54.42,55.85,62.37,57.82,26.53,42.24,58.79,72.8,77.13,77.45,-0.00016,0.00018,0.00015,0.00022,0.00051,0.0003,-0.00001,0.00013,0.00012,0.00015,0.00026,0.00016,0.00001,0.00008,0.00007,0.00009,0.00014,0.00009,-1.08771,0.00005,0.00004,0.00005,0.00007,0.00005,0.00224,0.00249,0.00248,0.00254,0.00261,0.00253,99.95,100.21,100.2,100.23,100.32,99.75,0.31,0.64,0.6,0.68,0.94,0.75,-24.29,41.72,48.92,144.57,204.34,118.28,-0.67,10.77,5.5,8.5,7.58,1.27,0.00087,0.00115,0.00114,0.00116,0.00111,0.00077,-0.00312,-0.00235,-0.00181,0.00085,0.0014,0.00059,0.00178,0.00247,0.00285,0.00675,0.00545,0.00346,-74.96,-45.8,-50,-44.94,-11.47,-36.96,1.0888,1.0888,1.0888,1.0888,1.0888,1.0888,0,4,1
50.02,43.96,47.5,55.44,54.42,55.85,16.48,16.84,26.53,42.24,58.79,72.8,-0.00003,-0.00031,-0.00016,0.00018,0.00015,0.00022,0.00003,-0.00007,-0.00001,0.00013,0.00012,0.00015,0.00003,-0.00002,0.00001,0.00008,0.00007,0.00009,-1.08772,-0.00001,0.00001,0.00005,0.00004,0.00005,0.00208,0.00209,0.00224,0.00249,0.00248,0.00254,100.03,99.81,99.95,100.21,100.2,100.23,0.47,0.14,0.31,0.64,0.6,0.68,-49.59,-89.6,-24.29,41.72,48.92,144.57,1.73,-3.88,-0.67,10.77,5.5,8.5,0.00042,0.0005,0.00087,0.00115,0.00114,0.00116,-0.00328,-0.0036,-0.00312,-0.00235,-0.00181,0.00085,-0.00038,-0.00083,0.00178,0.00247,0.00285,0.00675,-67.15,-90.14,-74.96,-45.8,-50,-44.94,1.0897,1.0897,1.0897,1.0897,1.0897,1.0897,8,4,1
48.53,50.02,43.96,47.5,55.44,54.42,23.32,16.48,16.84,26.53,42.24,58.79,-0.00009,-0.00003,-0.00031,-0.00016,0.00018,0.00015,0,0.00003,-0.00007,-0.00001,0.00013,0.00012,0.00002,0.00003,-0.00002,0.00001,0.00008,0.00007,-1.08774,0.00002,-0.00001,0.00001,0.00005,0.00004,0.00209,0.00208,0.00209,0.00224,0.00249,0.00248,100.04,100.03,99.81,99.95,100.21,100.2,0.39,0.47,0.14,0.31,0.64,0.6,-17.06,-49.59,-89.6,-24.29,41.72,48.92,2.05,1.73,-3.88,-0.67,10.77,5.5,0.0003,0.00042,0.0005,0.00087,0.00115,0.00114,-0.00152,-0.00328,-0.0036,-0.00312,-0.00235,-0.00181,0.00205,-0.00038,-0.00083,0.00178,0.00247,0.00285,-73.24,-67.15,-90.14,-74.96,-45.8,-50,1.089,1.089,1.089,1.089,1.089,1.089,12,4,1
33.45,48.53,50.02,43.96,47.5,55.44,23.59,23.32,16.48,16.84,26.53,42.24,-0.00103,-0.00009,-0.00003,-0.00031,-0.00016,0.00018,-0.00039,0,0.00003,-0.00007,-0.00001,0.00013,-0.00018,0.00002,0.00003,-0.00002,0.00001,0.00008,-1.08775,0.00001,0.00002,-0.00001,0.00001,0.00005,0.00321,0.00209,0.00208,0.00209,0.00224,0.00249,99.15,100.04,100.03,99.81,99.95,100.21,-0.32,0.39,0.47,0.14,0.31,0.64,-201.87,-17.06,-49.59,-89.6,-24.29,41.72,-25.97,2.05,1.73,-3.88,-0.67,10.77,-0.00059,0.0003,0.00042,0.0005,0.00087,0.00115,-0.01077,-0.00152,-0.00328,-0.0036,-0.00312,-0.00235,0.00353,0.00205,-0.00038,-0.00083,0.00178,0.00247,-92.95,-73.24,-67.15,-90.14,-74.96,-45.8,1.0791,1.0791,1.0791,1.0791,1.0791,1.0791,16,4,0
43.5,33.45,48.53,50.02,43.96,47.5,28.84,23.59,23.32,16.48,16.84,26.53,-0.00043,-0.00103,-0.00009,-0.00003,-0.00031,-0.00016,-0.00016,-0.00039,0,0.00003,-0.00007,-0.00001,-0.00007,-0.00018,0.00002,0.00003,-0.00002,0.00001,-1.08767,-0.00009,0.00001,0.00002,-0.00001,0.00001,0.00342,0.00321,0.00209,0.00208,0.00209,0.00224,99.74,99.15,100.04,100.03,99.81,99.95,0.14,-0.32,0.39,0.47,0.14,0.31,-176.59,-201.87,-17.06,-49.59,-89.6,-24.29,-9.25,-25.97,2.05,1.73,-3.88,-0.67,-0.00087,-0.00059,0.0003,0.00042,0.0005,0.00087,-0.00993,-0.01077,-0.00152,-0.00328,-0.0036,-0.00312,-0.00316,0.00353,0.00205,-0.00038,-0.00083,0.00178,-66.38,-92.95,-73.24,-67.15,-90.14,-74.96,1.0844,1.0844,1.0844,1.0844,1.0844,1.0844,20,4,0
48.11,43.5,33.45,48.53,50.02,43.96,40.41,28.84,23.59,23.32,16.48,16.84,-0.00011,-0.00043,-0.00103,-0.00009,-0.00003,-0.00031,-0.00004,-0.00016,-0.00039,0,0.00003,-0.00007,-0.00001,-0.00007,-0.00018,0.00002,0.00003,-0.00002,-1.08763,-0.00003,-0.00009,0.00001,0.00002,-0.00001,0.00345,0.00342,0.00321,0.00209,0.00208,0.00209,100.06,99.74,99.15,100.04,100.03,99.81,0.37,0.14,-0.32,0.39,0.47,0.14,-65.63,-176.59,-201.87,-17.06,-49.59,-89.6,-13.58,-9.25,-25.97,2.05,1.73,-3.88,-0.00084,-0.00087,-0.00059,0.0003,0.00042,0.0005,-0.00447,-0.00993,-0.01077,-0.00152,-0.00328,-0.0036,0.00226,-0.00316,0.00353,0.00205,-0.00038,-0.00083,-51.89,-66.38,-92.95,-73.24,-67.15,-90.14,1.0873,1.0873,1.0873,1.0873,1.0873,1.0873,0,5,1
45.17,48.11,43.5,33.45,48.53,50.02,54.87,40.41,28.84,23.59,23.32,16.48,-0.00031,-0.00011,-0.00043,-0.00103,-0.00009,-0.00003,-0.00013,-0.00004,-0.00016,-0.00039,0,0.00003,-0.00006,-0.00001,-0.00007,-0.00018,0.00002,0.00003,-1.08763,0,-0.00003,-0.00009,0.00001,0.00002,0.00358,0.00345,0.00342,0.00321,0.00209,0.00208,99.31,100.06,99.74,99.15,100.04,100.03,0.23,0.37,0.14,-0.32,0.39,0.47,-80.76,-65.63,-176.59,-201.87,-17.06,-49.59,-7.88,-13.58,-9.25,-25.97,2.05,1.73,-0.00098,-0.00084,-0.00087,-0.00059,0.0003,0.00042,-0.00343,-0.00447,-0.00993,-0.01077,-0.00152,-0.00328,0.00022,0.00226,-0.00316,0.00353,0.00205,-0.00038,-62.61,-51.89,-66.38,-92.95,-73.24,-67.15,1.0851,1.0851,1.0851,1.0851,1.0851,1.0851,4,5,1
42.5,45.17,48.11,43.5,33.45,48.53,51.97,54.87,40.41,28.84,23.59,23.32,-0.00047,-0.00031,-0.00011,-0.00043,-0.00103,-0.00009,-0.0002,-0.00013,-0.00004,-0.00016,-0.00039,0,-0.00009,-0.00006,-0.00001,-0.00007,-0.00018,0.00002,-1.0876,-0.00002,0,-0.00003,-0.00009,0.00001,0.00383,0.00358,0.00345,0.00342,0.00321,0.00209,99.31,99.31,100.06,99.74,99.15,100.04,0.13,0.23,0.37,0.14,-0.32,0.39,-102.49,-80.76,-65.63,-176.59,-201.87,-17.06,-14.03,-7.88,-13.58,-9.25,-25.97,2.05,-0.00124,-0.00098,-0.00084,-0.00087,-0.00059,0.0003,-0.0041,-0.00343,-0.00447,-0.00993,-0.01077,-0.00152,-0.00163,0.00022,0.00226,-0.00316,0.00353,0.00205,-72.87,-62.61,-51.89,-66.38,-92.95,-73.24,1.0831,1.0831,1.0831,1.0831,1.0831,1.0831,8,5,0
43.32,42.5,45.17,48.11,43.5,33.45,45.17,51.97,54.87,40.41,28.84,23.59,-0.00038,-0.00047,-0.00031,-0.00011,-0.00043,-0.00103,-0.00017,-0.0002,-0.00013,-0.00004,-0.00016,-0.00039,-0.00008,-0.00009,-0.00006,-0.00001,-0.00007,-0.00018,-1.08756,-0.00004,-0.00002,0,-0.00003,-0.00009,0.00401,0.00383,0.00358,0.00345,0.00342,0.00321,99.2,99.31,99.31,100.06,99.74,99.15,0.19,0.13,0.23,0.37,0.14,-0.32,-86.42,-102.49,-80.76,-65.63,-176.59,-201.87,-31.97,-14.03,-7.88,-13.58,-9.25,-25.97,-0.00139,-0.00124,-0.00098,-0.00084,-0.00087,-0.00059,-0.00505,-0.0041,-0.00343,-0.00447,-0.00993,-0.01077,-0.00007,-0.00163,0.00022,0.00226,-0.00316,0.00353,-70.56,-72.87,-62.61,-51.89,-66.38,-92.95,1.0836,1.0836,1.0836,1.0836,1.0836,1.0836,12,5,0
40.46,43.32,42.5,45.17,48.11,43.5,35.11,45.17,51.97,54.87,40.41,28.84,-0.00055,-0.00038,-0.00047,-0.00031,-0.00011,-0.00043,-0.00025,-0.00017,-0.0002,-0.00013,-0.00004,-0.00016,-0.00012,-0.00008,-0.00009,-0.00006,-0.00001,-0.00007,-1.08752,-0.00004,-0.00004,-0.00002,0,-0.00003,0.00434,0.00401,0.00383,0.00358,0.00345,0.00342,98.77,99.2,99.31,99.31,100.06,99.74,0.1,0.19,0.13,0.23,0.37,0.14,-108.25,-86.42,-102.49,-80.76,-65.63,-176.59,-27.96,-31.97,-14.03,-7.88,-13.58,-9.25,-0.00167,-0.00139,-0.00124,-0.00098,-0.00084,-0.00087,-0.00623,-0.00505,-0.0041,-0.00343,-0.00447,-0.00993,-0.00111,-0.00007,-0.00163,0.00022,0.00226,-0.00316,-81.28,-70.56,-72.87,-62.61,-51.89,-66.38,1.0814,1.0814,1.0814,1.0814,1.0814,1.0814,16,5,0
40.2,40.46,43.32,42.5,45.17,48.11,30.5,35.11,45.17,51.97,54.87,40.41,-0.00052,-0.00055,-0.00038,-0.00047,-0.00031,-0.00011,-0.00025,-0.00025,-0.00017,-0.0002,-0.00013,-0.00004,-0.00013,-0.00012,-0.00008,-0.00009,-0.00006,-0.00001,-1.08746,-0.00006,-0.00004,-0.00004,-0.00002,0,0.00465,0.00434,0.00401,0.00383,0.00358,0.00345,98.98,98.77,99.2,99.31,99.31,100.06,0.13,0.1,0.19,0.13,0.23,0.37,-94.86,-108.25,-86.42,-102.49,-80.76,-65.63,-33.75,-27.96,-31.97,-14.03,-7.88,-13.58,-0.00188,-0.00167,-0.00139,-0.00124,-0.00098,-0.00084,-0.00467,-0.00623,-0.00505,-0.0041,-0.00343,-0.00447,-0.00125,-0.00111,-0.00007,-0.00163,0.00022,0.00226,-78.07,-81.28,-70.56,-72.87,-62.61,-51.89,1.0812,1.0812,1.0812,1.0812,1.0812,1.0812,20,5,0
38.06,40.2,40.46,43.32,42.5,45.17,17.59,30.5,35.11,45.17,51.97,54.87,-0.00062,-0.00052,-0.00055,-0.00038,-0.00047,-0.00031,-0.0003,-0.00025,-0.00025,-0.00017,-0.0002,-0.00013,-0.00015,-0.00013,-0.00012,-0.00008,-0.00009,-0.00006,-1.0874,-0.00006,-0.00006,-0.00004,-0.00004,-0.00002,0.00506,0.00465,0.00434,0.00401,0.00383,0.00358,98.89,98.98,98.77,99.2,99.31,99.31,0.09,0.13,0.1,0.19,0.13,0.23,-116.07,-94.86,-108.25,-86.42,-102.49,-80.76,-16.2,-33.75,-27.96,-31.97,-14.03,-7.88,-0.00215,-0.00188,-0.00167,-0.00139,-0.00124,-0.00098,-0.00536,-0.00467,-0.00623,-0.00505,-0.0041,-0.00343,-0.00282,-0.00125,-0.00111,-0.00007,-0.00163,0.00022,-87.74,-78.07,-81.28,-70.56,-72.87,-62.61,1.0797,1.0797,1.0797,1.0797,1.0797,1.0797,0,1,0
